"MESH_TYPE"	"MESH_SOURCE_CODE"	"MESH_SOURCE_NAME"	"RECORD_COUNT"	"RECORD_TYPE"
"CONDITION"	"D006058"	"Gonadal Disorders"	15	"DISTINCT PMID"
"CONDITION"	"D006083"	"Graft Occlusion, Vascular"	40	"DISTINCT PMID"
"CONDITION"	"D006084"	"Graft Rejection"	124	"DISTINCT PMID"
"CONDITION"	"D006099"	"Granuloma"	1420	"DISTINCT PMID"
"CONDITION"	"D006101"	"Granuloma, Giant Cell"	42	"DISTINCT PMID"
"CONDITION"	"D006104"	"Granuloma, Plasma Cell"	18	"DISTINCT PMID"
"CONDITION"	"D006105"	"Granulomatous Disease, Chronic"	20	"DISTINCT PMID"
"CONDITION"	"D006106"	"Granulosa Cell Tumor"	49	"DISTINCT PMID"
"CONDITION"	"D006111"	"Graves Disease"	95	"DISTINCT PMID"
"CONDITION"	"D006130"	"Growth Disorders"	630	"DISTINCT PMID"
"CONDITION"	"D006177"	"Gynecomastia"	606	"DISTINCT PMID"
"CONDITION"	"D006222"	"Hamartoma"	33	"DISTINCT PMID"
"CONDITION"	"D006229"	"Hand Dermatoses"	1343	"DISTINCT PMID"
"CONDITION"	"D006258"	"Head and Neck Neoplasms"	105	"DISTINCT PMID"
"CONDITION"	"D006311"	"Hearing Disorders"	836	"DISTINCT PMID"
"CONDITION"	"D006315"	"Hearing Loss, Functional"	15	"DISTINCT PMID"
"CONDITION"	"D006316"	"Hearing Loss, High-Frequency"	119	"DISTINCT PMID"
"CONDITION"	"D006323"	"Heart Arrest"	1775	"DISTINCT PMID"
"CONDITION"	"D006330"	"Heart Defects, Congenital"	567	"DISTINCT PMID"
"CONDITION"	"D006335"	"Heart Injuries"	79	"DISTINCT PMID"
"CONDITION"	"D006338"	"Heart Neoplasms"	45	"DISTINCT PMID"
"CONDITION"	"D006341"	"Heart Rupture"	15	"DISTINCT PMID"
"CONDITION"	"D006342"	"Heart Rupture, Post-Infarction"	16	"DISTINCT PMID"
"CONDITION"	"D006349"	"Heart Valve Diseases"	352	"DISTINCT PMID"
"CONDITION"	"D006390"	"Hemangioendothelioma"	105	"DISTINCT PMID"
"CONDITION"	"D006392"	"Hemangioma, Cavernous"	24	"DISTINCT PMID"
"CONDITION"	"D006393"	"Hemangiopericytoma"	12	"DISTINCT PMID"
"CONDITION"	"D006394"	"Hemangiosarcoma"	453	"DISTINCT PMID"
"CONDITION"	"D006402"	"Hematologic Diseases"	2196	"DISTINCT PMID"
"CONDITION"	"D006417"	"Hematuria"	551	"DISTINCT PMID"
"CONDITION"	"D006423"	"Hemianopsia"	48	"DISTINCT PMID"
"CONDITION"	"D006432"	"Hemochromatosis"	52	"DISTINCT PMID"
"CONDITION"	"D006456"	"Hemoglobinuria"	104	"DISTINCT PMID"
"CONDITION"	"D006457"	"Hemoglobinuria, Paroxysmal"	18	"DISTINCT PMID"
"CONDITION"	"D006472"	"Oral Hemorrhage"	88	"DISTINCT PMID"
"CONDITION"	"D006473"	"Postpartum Hemorrhage"	72	"DISTINCT PMID"
"CONDITION"	"D006474"	"Hemorrhagic Disorders"	236	"DISTINCT PMID"
"CONDITION"	"D006475"	"Vitamin K Deficiency Bleeding"	31	"DISTINCT PMID"
"CONDITION"	"D006486"	"Hemosiderosis"	62	"DISTINCT PMID"
"CONDITION"	"D006504"	"Hepatic Veno-Occlusive Disease"	264	"DISTINCT PMID"
"CONDITION"	"D006506"	"Hepatitis A"	15	"DISTINCT PMID"
"CONDITION"	"D006509"	"Hepatitis B"	113	"DISTINCT PMID"
"CONDITION"	"D006520"	"Hepatitis, Animal"	154	"DISTINCT PMID"
"CONDITION"	"D006525"	"Hepatitis, Viral, Human"	15	"DISTINCT PMID"
"CONDITION"	"D006547"	"Hernia"	16	"DISTINCT PMID"
"CONDITION"	"D006560"	"Herpes Labialis"	11	"DISTINCT PMID"
"CONDITION"	"D006620"	"Hip Fractures"	181	"DISTINCT PMID"
"CONDITION"	"D006685"	"Hoarseness"	44	"DISTINCT PMID"
"CONDITION"	"D006732"	"Horner Syndrome"	62	"DISTINCT PMID"
"CONDITION"	"D006734"	"Horse Diseases"	723	"DISTINCT PMID"
"CONDITION"	"D006819"	"Hyaline Membrane Disease"	18	"DISTINCT PMID"
"CONDITION"	"D006828"	"Hydatidiform Mole"	17	"DISTINCT PMID"
"CONDITION"	"D006876"	"Hydrothorax"	22	"DISTINCT PMID"
"CONDITION"	"D006930"	"Hyperalgesia"	2234	"DISTINCT PMID"
"CONDITION"	"D006932"	"Hyperbilirubinemia"	342	"DISTINCT PMID"
"CONDITION"	"D006935"	"Hypercapnia"	182	"DISTINCT PMID"
"CONDITION"	"D006937"	"Hypercholesterolemia"	639	"DISTINCT PMID"
"CONDITION"	"D006940"	"Hyperemia"	591	"DISTINCT PMID"
"CONDITION"	"D006942"	"Hypergammaglobulinemia"	41	"DISTINCT PMID"
"CONDITION"	"D006945"	"Hyperhidrosis"	65	"DISTINCT PMID"
"CONDITION"	"D006946"	"Hyperinsulinism"	363	"DISTINCT PMID"
"CONDITION"	"D006948"	"Hyperkinesis"	883	"DISTINCT PMID"
"CONDITION"	"D006951"	"Hyperlipoproteinemias"	45	"DISTINCT PMID"
"CONDITION"	"D006955"	"Hypernatremia"	243	"DISTINCT PMID"
"CONDITION"	"D006958"	"Hyperostosis, Cortical, Congenital"	10	"DISTINCT PMID"
"CONDITION"	"D006963"	"Hyperphagia"	226	"DISTINCT PMID"
"CONDITION"	"D006965"	"Hyperplasia"	1425	"DISTINCT PMID"
"CONDITION"	"D006968"	"Hypersensitivity, Delayed"	1034	"DISTINCT PMID"
"CONDITION"	"D006969"	"Hypersensitivity, Immediate"	654	"DISTINCT PMID"
"CONDITION"	"D006970"	"Disorders of Excessive Somnolence"	265	"DISTINCT PMID"
"CONDITION"	"D006974"	"Hypertension, Malignant"	69	"DISTINCT PMID"
"CONDITION"	"D006976"	"Hypertension, Pulmonary"	1508	"DISTINCT PMID"
"CONDITION"	"D006977"	"Hypertension, Renal"	277	"DISTINCT PMID"
"CONDITION"	"D006980"	"Hyperthyroidism"	1304	"DISTINCT PMID"
"CONDITION"	"D006981"	"Hyperthyroxinemia"	15	"DISTINCT PMID"
"CONDITION"	"D006983"	"Hypertrichosis"	227	"DISTINCT PMID"
"CONDITION"	"D006984"	"Hypertrophy"	545	"DISTINCT PMID"
"CONDITION"	"D007006"	"Hypogonadism"	216	"DISTINCT PMID"
"CONDITION"	"D007007"	"Hypohidrosis"	41	"DISTINCT PMID"
"CONDITION"	"D007010"	"Hyponatremia"	1271	"DISTINCT PMID"
"CONDITION"	"D007015"	"Hypophosphatemia, Familial"	15	"DISTINCT PMID"
"CONDITION"	"D007019"	"Hypoproteinemia"	49	"DISTINCT PMID"
"CONDITION"	"D007020"	"Hypoprothrombinemias"	189	"DISTINCT PMID"
"CONDITION"	"D007039"	"Hypotrichosis"	12	"DISTINCT PMID"
"CONDITION"	"D007040"	"Hypoventilation"	83	"DISTINCT PMID"
"CONDITION"	"D007046"	"Hysteria"	16	"DISTINCT PMID"
"CONDITION"	"D007049"	"Iatrogenic Disease"	66	"DISTINCT PMID"
"CONDITION"	"D007057"	"Ichthyosis"	56	"DISTINCT PMID"
"CONDITION"	"D007077"	"Ileal Diseases"	139	"DISTINCT PMID"
"CONDITION"	"D007078"	"Ileal Neoplasms"	17	"DISTINCT PMID"
"CONDITION"	"D007079"	"Ileitis"	108	"DISTINCT PMID"
"CONDITION"	"D007105"	"Immune Complex Diseases"	110	"DISTINCT PMID"
"CONDITION"	"D007119"	"Immunoblastic Lymphadenopathy"	31	"DISTINCT PMID"
"CONDITION"	"D007154"	"Immune System Diseases"	206	"DISTINCT PMID"
"CONDITION"	"D007175"	"Impulsive Behavior"	148	"DISTINCT PMID"
"CONDITION"	"D007232"	"Infant, Newborn, Diseases"	771	"DISTINCT PMID"
"CONDITION"	"D007235"	"Infant, Premature, Diseases"	335	"DISTINCT PMID"
"CONDITION"	"D007238"	"Infarction"	214	"DISTINCT PMID"
"CONDITION"	"D007239"	"Infection"	365	"DISTINCT PMID"
"CONDITION"	"D007246"	"Infertility"	337	"DISTINCT PMID"
"CONDITION"	"D007249"	"Inflammation"	8269	"DISTINCT PMID"
"CONDITION"	"D007251"	"Influenza, Human"	33	"DISTINCT PMID"
"CONDITION"	"D007331"	"Insulin Coma"	12	"DISTINCT PMID"
"CONDITION"	"D007340"	"Insulinoma"	12	"DISTINCT PMID"
"CONDITION"	"D007405"	"Intervertebral Disc Displacement"	11	"DISTINCT PMID"
"CONDITION"	"D007409"	"Intestinal Atresia"	18	"DISTINCT PMID"
"CONDITION"	"D007414"	"Intestinal Neoplasms"	549	"DISTINCT PMID"
"CONDITION"	"D007417"	"Intestinal Polyps"	43	"DISTINCT PMID"
"CONDITION"	"D007418"	"Intestinal Pseudo-Obstruction"	128	"DISTINCT PMID"
"CONDITION"	"D007431"	"Intraoperative Complications"	603	"DISTINCT PMID"
"CONDITION"	"D007499"	"Iris Diseases"	189	"DISTINCT PMID"
"CONDITION"	"D007500"	"Iritis"	70	"DISTINCT PMID"
"CONDITION"	"D007511"	"Ischemia"	941	"DISTINCT PMID"
"CONDITION"	"D007516"	"Adenoma, Islet Cell"	59	"DISTINCT PMID"
"CONDITION"	"D007562"	"Creutzfeldt-Jakob Syndrome"	53	"DISTINCT PMID"
"CONDITION"	"D007569"	"Jaw Abnormalities"	34	"DISTINCT PMID"
"CONDITION"	"D007579"	"Jejunal Diseases"	104	"DISTINCT PMID"
"CONDITION"	"D007580"	"Jejunal Neoplasms"	15	"DISTINCT PMID"
"CONDITION"	"D007636"	"Keratoacanthoma"	101	"DISTINCT PMID"
"CONDITION"	"D007638"	"Keratoconjunctivitis Sicca"	26	"DISTINCT PMID"
"CONDITION"	"D007642"	"Keratosis"	276	"DISTINCT PMID"
"CONDITION"	"D007644"	"Darier Disease"	19	"DISTINCT PMID"
"CONDITION"	"D007645"	"Keratoderma, Palmoplantar"	55	"DISTINCT PMID"
"CONDITION"	"D007647"	"Kernicterus"	38	"DISTINCT PMID"
"CONDITION"	"D007662"	"Ketosis"	88	"DISTINCT PMID"
"CONDITION"	"D007673"	"Kidney Cortex Necrosis"	125	"DISTINCT PMID"
"CONDITION"	"D007674"	"Kidney Diseases"	10083	"DISTINCT PMID"
"CONDITION"	"D007680"	"Kidney Neoplasms"	1609	"DISTINCT PMID"
"CONDITION"	"D007681"	"Kidney Papillary Necrosis"	362	"DISTINCT PMID"
"CONDITION"	"D007690"	"Polycystic Kidney Diseases"	71	"DISTINCT PMID"
"CONDITION"	"D007710"	"Klebsiella Infections"	18	"DISTINCT PMID"
"CONDITION"	"D007744"	"Obstetric Labor Complications"	162	"DISTINCT PMID"
"CONDITION"	"D007767"	"Lacrimal Duct Obstruction"	59	"DISTINCT PMID"
"CONDITION"	"D007794"	"Lameness, Animal"	89	"DISTINCT PMID"
"CONDITION"	"D007805"	"Language Development Disorders"	34	"DISTINCT PMID"
"CONDITION"	"D007806"	"Language Disorders"	33	"DISTINCT PMID"
"CONDITION"	"D007822"	"Laryngeal Neoplasms"	175	"DISTINCT PMID"
"CONDITION"	"D007827"	"Laryngitis"	57	"DISTINCT PMID"
"CONDITION"	"D007842"	"Lathyrism"	227	"DISTINCT PMID"
"CONDITION"	"D007859"	"Learning Disorders"	589	"DISTINCT PMID"
"CONDITION"	"D007868"	"Leg Dermatoses"	159	"DISTINCT PMID"
"CONDITION"	"D007869"	"Leg Injuries"	20	"DISTINCT PMID"
"CONDITION"	"D007889"	"Leiomyoma"	108	"DISTINCT PMID"
"CONDITION"	"D007890"	"Leiomyosarcoma"	72	"DISTINCT PMID"
"CONDITION"	"D007898"	"Leishmaniasis, Visceral"	20	"DISTINCT PMID"
"CONDITION"	"D007911"	"Lentigo"	23	"DISTINCT PMID"
"CONDITION"	"D007926"	"Lesch-Nyhan Syndrome"	11	"DISTINCT PMID"
"CONDITION"	"D007939"	"Leukemia L1210"	10	"DISTINCT PMID"
"CONDITION"	"D007942"	"Leukemia, Experimental"	448	"DISTINCT PMID"
"CONDITION"	"D007971"	"Leukoplakia"	32	"DISTINCT PMID"
"CONDITION"	"D007984"	"Leydig Cell Tumor"	81	"DISTINCT PMID"
"CONDITION"	"D008048"	"Lip Neoplasms"	21	"DISTINCT PMID"
"CONDITION"	"D008080"	"Liposarcoma"	25	"DISTINCT PMID"
"CONDITION"	"D008088"	"Listeriosis"	24	"DISTINCT PMID"
"CONDITION"	"D008106"	"Liver Cirrhosis, Experimental"	1162	"DISTINCT PMID"
"CONDITION"	"D008113"	"Liver Neoplasms"	5194	"DISTINCT PMID"
"CONDITION"	"D008114"	"Liver Neoplasms, Experimental"	3335	"DISTINCT PMID"
"CONDITION"	"D008172"	"Lung Diseases, Fungal"	30	"DISTINCT PMID"
"CONDITION"	"D008173"	"Lung Diseases, Obstructive"	226	"DISTINCT PMID"
"CONDITION"	"D008175"	"Lung Neoplasms"	4742	"DISTINCT PMID"
"CONDITION"	"D008177"	"Lupus Vulgaris"	117	"DISTINCT PMID"
"CONDITION"	"D008178"	"Lupus Erythematosus, Cutaneous"	198	"DISTINCT PMID"
"CONDITION"	"D008181"	"Lupus Nephritis"	62	"DISTINCT PMID"
"CONDITION"	"D008206"	"Lymphatic Diseases"	343	"DISTINCT PMID"
"CONDITION"	"D008210"	"Lymphocele"	12	"DISTINCT PMID"
"CONDITION"	"D008230"	"Lymphomatoid Granulomatosis"	16	"DISTINCT PMID"
"CONDITION"	"D008232"	"Lymphoproliferative Disorders"	177	"DISTINCT PMID"
"CONDITION"	"D008269"	"Macular Edema"	192	"DISTINCT PMID"
"CONDITION"	"D008305"	"Malignant Hyperthermia"	129	"DISTINCT PMID"
"CONDITION"	"D008325"	"Mammary Neoplasms, Experimental"	3075	"DISTINCT PMID"
"CONDITION"	"D008336"	"Mandibular Diseases"	203	"DISTINCT PMID"
"CONDITION"	"D008339"	"Mandibular Neoplasms"	16	"DISTINCT PMID"
"CONDITION"	"D008342"	"Mandibulofacial Dysostosis"	12	"DISTINCT PMID"
"CONDITION"	"D008413"	"Mastitis"	64	"DISTINCT PMID"
"CONDITION"	"D008414"	"Mastitis, Bovine"	65	"DISTINCT PMID"
"CONDITION"	"D008439"	"Maxillary Diseases"	104	"DISTINCT PMID"
"CONDITION"	"D008478"	"Mediastinal Emphysema"	79	"DISTINCT PMID"
"CONDITION"	"D008479"	"Mediastinal Neoplasms"	33	"DISTINCT PMID"
"CONDITION"	"D008527"	"Medulloblastoma"	10	"DISTINCT PMID"
"CONDITION"	"D008531"	"Megacolon"	19	"DISTINCT PMID"
"CONDITION"	"D008532"	"Megacolon, Toxic"	23	"DISTINCT PMID"
"CONDITION"	"D008538"	"Meige Syndrome"	20	"DISTINCT PMID"
"CONDITION"	"D008545"	"Melanoma"	361	"DISTINCT PMID"
"CONDITION"	"D008546"	"Melanoma, Experimental"	33	"DISTINCT PMID"
"CONDITION"	"D008548"	"Melanosis"	209	"DISTINCT PMID"
"CONDITION"	"D008569"	"Memory Disorders"	2134	"DISTINCT PMID"
"CONDITION"	"D008577"	"Meningeal Neoplasms"	42	"DISTINCT PMID"
"CONDITION"	"D008579"	"Meningioma"	60	"DISTINCT PMID"
"CONDITION"	"D008582"	"Meningitis, Aseptic"	249	"DISTINCT PMID"
"CONDITION"	"D008588"	"Meningocele"	21	"DISTINCT PMID"
"CONDITION"	"D008590"	"Meningoencephalitis"	56	"DISTINCT PMID"
"CONDITION"	"D008591"	"Meningomyelocele"	32	"DISTINCT PMID"
"CONDITION"	"D008595"	"Menorrhagia"	77	"DISTINCT PMID"
"CONDITION"	"D008637"	"Mesenchymoma"	32	"DISTINCT PMID"
"CONDITION"	"D008641"	"Mesenteric Vascular Occlusion"	83	"DISTINCT PMID"
"CONDITION"	"D008649"	"Mesonephroma"	10	"DISTINCT PMID"
"CONDITION"	"D008654"	"Mesothelioma"	622	"DISTINCT PMID"
"CONDITION"	"D008661"	"Metabolism, Inborn Errors"	17	"DISTINCT PMID"
"CONDITION"	"D008679"	"Metaplasia"	245	"DISTINCT PMID"
"CONDITION"	"D008796"	"Metrorrhagia"	128	"DISTINCT PMID"
"CONDITION"	"D008850"	"Microphthalmos"	79	"DISTINCT PMID"
"CONDITION"	"D008944"	"Mitral Valve Insufficiency"	116	"DISTINCT PMID"
"CONDITION"	"D008992"	"Monkey Diseases"	63	"DISTINCT PMID"
"CONDITION"	"D009008"	"Abnormalities, Severe Teratoid"	11	"DISTINCT PMID"
"CONDITION"	"D009050"	"Fluorosis, Dental"	53	"DISTINCT PMID"
"CONDITION"	"D009059"	"Mouth Diseases"	814	"DISTINCT PMID"
"CONDITION"	"D009062"	"Mouth Neoplasms"	822	"DISTINCT PMID"
"CONDITION"	"D009091"	"Mucormycosis"	20	"DISTINCT PMID"
"CONDITION"	"D009102"	"Multiple Organ Failure"	429	"DISTINCT PMID"
"CONDITION"	"D009110"	"Munchausen Syndrome"	11	"DISTINCT PMID"
"CONDITION"	"D009120"	"Muscle Cramp"	216	"DISTINCT PMID"
"CONDITION"	"D009122"	"Muscle Hypertonia"	47	"DISTINCT PMID"
"CONDITION"	"D009123"	"Muscle Hypotonia"	165	"DISTINCT PMID"
"CONDITION"	"D009127"	"Muscle Rigidity"	392	"DISTINCT PMID"
"CONDITION"	"D009128"	"Muscle Spasticity"	102	"DISTINCT PMID"
"CONDITION"	"D009137"	"Muscular Dystrophy, Animal"	29	"DISTINCT PMID"
"CONDITION"	"D009155"	"Mutism"	22	"DISTINCT PMID"
"CONDITION"	"D009188"	"Myelitis, Transverse"	34	"DISTINCT PMID"
"CONDITION"	"D009196"	"Myeloproliferative Disorders"	87	"DISTINCT PMID"
"CONDITION"	"D009203"	"Myocardial Infarction"	2845	"DISTINCT PMID"
"CONDITION"	"D009209"	"Myofascial Pain Syndromes"	17	"DISTINCT PMID"
"CONDITION"	"D009212"	"Myoglobinuria"	173	"DISTINCT PMID"
"CONDITION"	"D009222"	"Myotonia"	158	"DISTINCT PMID"
"CONDITION"	"D009230"	"Myxedema"	71	"DISTINCT PMID"
"CONDITION"	"D009264"	"Nails, Malformed"	62	"DISTINCT PMID"
"CONDITION"	"D009302"	"Nasopharyngeal Diseases"	10	"DISTINCT PMID"
"CONDITION"	"D009303"	"Nasopharyngeal Neoplasms"	102	"DISTINCT PMID"
"CONDITION"	"D009304"	"Nasopharyngitis"	40	"DISTINCT PMID"
"CONDITION"	"D009336"	"Necrosis"	2432	"DISTINCT PMID"
"CONDITION"	"D009362"	"Neoplasm Metastasis"	18	"DISTINCT PMID"
"CONDITION"	"D009364"	"Neoplasm Recurrence, Local"	156	"DISTINCT PMID"
"CONDITION"	"D009369"	"Neoplasms"	7699	"DISTINCT PMID"
"CONDITION"	"D009372"	"Neoplasms, Connective Tissue"	12	"DISTINCT PMID"
"CONDITION"	"D009373"	"Neoplasms, Germ Cell and Embryonal"	40	"DISTINCT PMID"
"CONDITION"	"D009374"	"Neoplasms, Experimental"	8202	"DISTINCT PMID"
"CONDITION"	"D009375"	"Neoplasms, Glandular and Epithelial"	47	"DISTINCT PMID"
"CONDITION"	"D009376"	"Neoplasms, Hormone-Dependent"	152	"DISTINCT PMID"
"CONDITION"	"D009378"	"Neoplasms, Multiple Primary"	243	"DISTINCT PMID"
"CONDITION"	"D009379"	"Neoplasms, Muscle Tissue"	24	"DISTINCT PMID"
"CONDITION"	"D009380"	"Neoplasms, Nerve Tissue"	55	"DISTINCT PMID"
"CONDITION"	"D009381"	"Neoplasms, Radiation-Induced"	53	"DISTINCT PMID"
"CONDITION"	"D009383"	"Neoplasms, Vascular Tissue"	19	"DISTINCT PMID"
"CONDITION"	"D009389"	"Neovascularization, Pathologic"	469	"DISTINCT PMID"
"CONDITION"	"D009395"	"Nephritis, Interstitial"	1371	"DISTINCT PMID"
"CONDITION"	"D009396"	"Wilms Tumor"	82	"DISTINCT PMID"
"CONDITION"	"D009397"	"Nephrocalcinosis"	231	"DISTINCT PMID"
"CONDITION"	"D009401"	"Nephrosis"	537	"DISTINCT PMID"
"CONDITION"	"D009402"	"Nephrosis, Lipoid"	110	"DISTINCT PMID"
"CONDITION"	"D009408"	"Nerve Compression Syndromes"	57	"DISTINCT PMID"
"CONDITION"	"D009410"	"Nerve Degeneration"	1760	"DISTINCT PMID"
"CONDITION"	"D009436"	"Neural Tube Defects"	485	"DISTINCT PMID"
"CONDITION"	"D009437"	"Neuralgia"	328	"DISTINCT PMID"
"CONDITION"	"D009442"	"Neurilemmoma"	136	"DISTINCT PMID"
"CONDITION"	"D009444"	"Neuritis, Autoimmune, Experimental"	35	"DISTINCT PMID"
"CONDITION"	"D009447"	"Neuroblastoma"	66	"DISTINCT PMID"
"CONDITION"	"D009455"	"Neurofibroma"	25	"DISTINCT PMID"
"CONDITION"	"D009461"	"Neurologic Manifestations"	26	"DISTINCT PMID"
"CONDITION"	"D009468"	"Neuromuscular Diseases"	530	"DISTINCT PMID"
"CONDITION"	"D009506"	"Nevus"	19	"DISTINCT PMID"
"CONDITION"	"D009617"	"Nocardia Infections"	28	"DISTINCT PMID"
"CONDITION"	"D009669"	"Nose Neoplasms"	359	"DISTINCT PMID"
"CONDITION"	"D009748"	"Nutrition Disorders"	68	"DISTINCT PMID"
"CONDITION"	"D009765"	"Obesity"	1663	"DISTINCT PMID"
"CONDITION"	"D009770"	"Obsessive Behavior"	13	"DISTINCT PMID"
"CONDITION"	"D009783"	"Dermatitis, Occupational"	1283	"DISTINCT PMID"
"CONDITION"	"D009784"	"Occupational Diseases"	12381	"DISTINCT PMID"
"CONDITION"	"D009794"	"Ochronosis"	69	"DISTINCT PMID"
"CONDITION"	"D009808"	"Odontogenic Tumors"	22	"DISTINCT PMID"
"CONDITION"	"D009837"	"Oligodendroglioma"	69	"DISTINCT PMID"
"CONDITION"	"D009845"	"Oligospermia"	328	"DISTINCT PMID"
"CONDITION"	"D009846"	"Oliguria"	125	"DISTINCT PMID"
"CONDITION"	"D009886"	"Ophthalmoplegia"	163	"DISTINCT PMID"
"CONDITION"	"D009894"	"Opportunistic Infections"	363	"DISTINCT PMID"
"CONDITION"	"D009916"	"Orbital Diseases"	113	"DISTINCT PMID"
"CONDITION"	"D009959"	"Oropharyngeal Neoplasms"	16	"DISTINCT PMID"
"CONDITION"	"D009999"	"Ossification, Heterotopic"	147	"DISTINCT PMID"
"CONDITION"	"D010000"	"Osteitis"	36	"DISTINCT PMID"
"CONDITION"	"D010005"	"Osteoarthropathy, Secondary Hypertrophic"	19	"DISTINCT PMID"
"CONDITION"	"D010007"	"Osteochondritis"	33	"DISTINCT PMID"
"CONDITION"	"D010016"	"Osteoma"	13	"DISTINCT PMID"
"CONDITION"	"D010018"	"Osteomalacia"	534	"DISTINCT PMID"
"CONDITION"	"D010026"	"Osteosclerosis"	79	"DISTINCT PMID"
"CONDITION"	"D010031"	"Otitis"	35	"DISTINCT PMID"
"CONDITION"	"D010034"	"Otitis Media with Effusion"	33	"DISTINCT PMID"
"CONDITION"	"D010038"	"Otorhinolaryngologic Diseases"	63	"DISTINCT PMID"
"CONDITION"	"D010039"	"Otorhinolaryngologic Neoplasms"	13	"DISTINCT PMID"
"CONDITION"	"D010051"	"Ovarian Neoplasms"	668	"DISTINCT PMID"
"CONDITION"	"D010148"	"Pain, Intractable"	20	"DISTINCT PMID"
"CONDITION"	"D010157"	"Palatal Neoplasms"	27	"DISTINCT PMID"
"CONDITION"	"D010188"	"Exocrine Pancreatic Insufficiency"	17	"DISTINCT PMID"
"CONDITION"	"D010190"	"Pancreatic Neoplasms"	892	"DISTINCT PMID"
"CONDITION"	"D010195"	"Pancreatitis"	3270	"DISTINCT PMID"
"CONDITION"	"D010201"	"Panniculitis, Nodular Nonsuppurative"	19	"DISTINCT PMID"
"CONDITION"	"D010212"	"Papilloma"	1577	"DISTINCT PMID"
"CONDITION"	"D010241"	"Parakeratosis"	18	"DISTINCT PMID"
"CONDITION"	"D010244"	"Bulbar Palsy, Progressive"	15	"DISTINCT PMID"
"CONDITION"	"D010254"	"Paranasal Sinus Diseases"	14	"DISTINCT PMID"
"CONDITION"	"D010255"	"Paranasal Sinus Neoplasms"	66	"DISTINCT PMID"
"CONDITION"	"D010257"	"Paraneoplastic Syndromes"	27	"DISTINCT PMID"
"CONDITION"	"D010258"	"Paranoid Behavior"	17	"DISTINCT PMID"
"CONDITION"	"D010265"	"Paraproteinemias"	43	"DISTINCT PMID"
"CONDITION"	"D010282"	"Parathyroid Neoplasms"	22	"DISTINCT PMID"
"CONDITION"	"D010291"	"Paresis"	130	"DISTINCT PMID"
"CONDITION"	"D010292"	"Paresthesia"	793	"DISTINCT PMID"
"CONDITION"	"D010305"	"Parotid Diseases"	31	"DISTINCT PMID"
"CONDITION"	"D010307"	"Parotid Neoplasms"	13	"DISTINCT PMID"
"CONDITION"	"D010309"	"Parotitis"	81	"DISTINCT PMID"
"CONDITION"	"D010381"	"Pelger-Huet Anomaly"	17	"DISTINCT PMID"
"CONDITION"	"D010382"	"Peliosis Hepatis"	67	"DISTINCT PMID"
"CONDITION"	"D010383"	"Pellagra"	52	"DISTINCT PMID"
"CONDITION"	"D010386"	"Pelvic Neoplasms"	12	"DISTINCT PMID"
"CONDITION"	"D010412"	"Penile Neoplasms"	23	"DISTINCT PMID"
"CONDITION"	"D010437"	"Peptic Ulcer"	1622	"DISTINCT PMID"
"CONDITION"	"D010438"	"Peptic Ulcer Hemorrhage"	362	"DISTINCT PMID"
"CONDITION"	"D010439"	"Peptic Ulcer Perforation"	171	"DISTINCT PMID"
"CONDITION"	"D010468"	"Perceptual Disorders"	165	"DISTINCT PMID"
"CONDITION"	"D010485"	"Periapical Periodontitis"	21	"DISTINCT PMID"
"CONDITION"	"D010489"	"Periarthritis"	14	"DISTINCT PMID"
"CONDITION"	"D010490"	"Pericardial Effusion"	190	"DISTINCT PMID"
"CONDITION"	"D010518"	"Periodontitis"	116	"DISTINCT PMID"
"CONDITION"	"D010522"	"Periostitis"	50	"DISTINCT PMID"
"CONDITION"	"D010523"	"Peripheral Nervous System Diseases"	3509	"DISTINCT PMID"
"CONDITION"	"D010524"	"Peripheral Nervous System Neoplasms"	105	"DISTINCT PMID"
"CONDITION"	"D010534"	"Peritoneal Neoplasms"	151	"DISTINCT PMID"
"CONDITION"	"D010610"	"Pharyngeal Neoplasms"	58	"DISTINCT PMID"
"CONDITION"	"D010612"	"Pharyngitis"	123	"DISTINCT PMID"
"CONDITION"	"D010661"	"Phenylketonurias"	92	"DISTINCT PMID"
"CONDITION"	"D010673"	"Pheochromocytoma"	48	"DISTINCT PMID"
"CONDITION"	"D010689"	"Phlebitis"	249	"DISTINCT PMID"
"CONDITION"	"D010787"	"Photosensitivity Disorders"	1509	"DISTINCT PMID"
"CONDITION"	"D010899"	"Pituitary Apoplexy"	42	"DISTINCT PMID"
"CONDITION"	"D010911"	"Pituitary Neoplasms"	393	"DISTINCT PMID"
"CONDITION"	"D010935"	"Plant Diseases"	58	"DISTINCT PMID"
"CONDITION"	"D010941"	"Plant Tumors"	21	"DISTINCT PMID"
"CONDITION"	"D010995"	"Pleural Diseases"	160	"DISTINCT PMID"
"CONDITION"	"D010997"	"Pleural Neoplasms"	234	"DISTINCT PMID"
"CONDITION"	"D011006"	"Pneumatosis Cystoides Intestinalis"	82	"DISTINCT PMID"
"CONDITION"	"D011007"	"Pneumocephalus"	16	"DISTINCT PMID"
"CONDITION"	"D011015"	"Pneumonia, Aspiration"	277	"DISTINCT PMID"
"CONDITION"	"D011016"	"Pneumonia, Atypical Interstitial, of Cattle"	11	"DISTINCT PMID"
"CONDITION"	"D011017"	"Pneumonia, Lipid"	104	"DISTINCT PMID"
