"MESH_TYPE"	"MESH_SOURCE_CODE"	"MESH_SOURCE_NAME"	"RECORD_COUNT"	"RECORD_TYPE"
"CONDITION"	"D007969"	"Leukomalacia, Periventricular"	25	"DISTINCT PMID"
"CONDITION"	"D007971"	"Leukoplakia"	32	"DISTINCT PMID"
"CONDITION"	"D007973"	"Leukorrhea"	13	"DISTINCT PMID"
"CONDITION"	"D007984"	"Leydig Cell Tumor"	81	"DISTINCT PMID"
"CONDITION"	"D008048"	"Lip Neoplasms"	21	"DISTINCT PMID"
"CONDITION"	"D008080"	"Liposarcoma"	25	"DISTINCT PMID"
"CONDITION"	"D008106"	"Liver Cirrhosis, Experimental"	1162	"DISTINCT PMID"
"CONDITION"	"D008113"	"Liver Neoplasms"	5194	"DISTINCT PMID"
"CONDITION"	"D008114"	"Liver Neoplasms, Experimental"	3335	"DISTINCT PMID"
"CONDITION"	"D008141"	"Lordosis"	26	"DISTINCT PMID"
"CONDITION"	"D008172"	"Lung Diseases, Fungal"	30	"DISTINCT PMID"
"CONDITION"	"D008173"	"Lung Diseases, Obstructive"	226	"DISTINCT PMID"
"CONDITION"	"D008175"	"Lung Neoplasms"	4742	"DISTINCT PMID"
"CONDITION"	"D008177"	"Lupus Vulgaris"	117	"DISTINCT PMID"
"CONDITION"	"D008178"	"Lupus Erythematosus, Cutaneous"	198	"DISTINCT PMID"
"CONDITION"	"D008181"	"Lupus Nephritis"	62	"DISTINCT PMID"
"CONDITION"	"D008206"	"Lymphatic Diseases"	343	"DISTINCT PMID"
"CONDITION"	"D008210"	"Lymphocele"	12	"DISTINCT PMID"
"CONDITION"	"D008223"	"Lymphoma"	966	"DISTINCT PMID"
"CONDITION"	"D008224"	"Lymphoma, Follicular"	15	"DISTINCT PMID"
"CONDITION"	"D008230"	"Lymphomatoid Granulomatosis"	16	"DISTINCT PMID"
"CONDITION"	"D008232"	"Lymphoproliferative Disorders"	177	"DISTINCT PMID"
"CONDITION"	"D008269"	"Macular Edema"	192	"DISTINCT PMID"
"CONDITION"	"D008309"	"Mallory-Weiss Syndrome"	15	"DISTINCT PMID"
"CONDITION"	"D008325"	"Mammary Neoplasms, Experimental"	3075	"DISTINCT PMID"
"CONDITION"	"D008336"	"Mandibular Diseases"	203	"DISTINCT PMID"
"CONDITION"	"D008339"	"Mandibular Neoplasms"	16	"DISTINCT PMID"
"CONDITION"	"D008413"	"Mastitis"	64	"DISTINCT PMID"
"CONDITION"	"D008414"	"Mastitis, Bovine"	65	"DISTINCT PMID"
"CONDITION"	"D008439"	"Maxillary Diseases"	104	"DISTINCT PMID"
"CONDITION"	"D008477"	"Mediastinal Diseases"	47	"DISTINCT PMID"
"CONDITION"	"D008478"	"Mediastinal Emphysema"	79	"DISTINCT PMID"
"CONDITION"	"D008479"	"Mediastinal Neoplasms"	33	"DISTINCT PMID"
"CONDITION"	"D008527"	"Medulloblastoma"	10	"DISTINCT PMID"
"CONDITION"	"D008531"	"Megacolon"	19	"DISTINCT PMID"
"CONDITION"	"D008532"	"Megacolon, Toxic"	23	"DISTINCT PMID"
"CONDITION"	"D008538"	"Meige Syndrome"	20	"DISTINCT PMID"
"CONDITION"	"D008545"	"Melanoma"	361	"DISTINCT PMID"
"CONDITION"	"D008546"	"Melanoma, Experimental"	33	"DISTINCT PMID"
"CONDITION"	"D008548"	"Melanosis"	209	"DISTINCT PMID"
"CONDITION"	"D008569"	"Memory Disorders"	2134	"DISTINCT PMID"
"CONDITION"	"D008577"	"Meningeal Neoplasms"	42	"DISTINCT PMID"
"CONDITION"	"D008579"	"Meningioma"	60	"DISTINCT PMID"
"CONDITION"	"D008580"	"Meningism"	15	"DISTINCT PMID"
"CONDITION"	"D008582"	"Meningitis, Aseptic"	249	"DISTINCT PMID"
"CONDITION"	"D008588"	"Meningocele"	21	"DISTINCT PMID"
"CONDITION"	"D008590"	"Meningoencephalitis"	56	"DISTINCT PMID"
"CONDITION"	"D008591"	"Meningomyelocele"	32	"DISTINCT PMID"
"CONDITION"	"D008595"	"Menorrhagia"	77	"DISTINCT PMID"
"CONDITION"	"D008599"	"Menstruation Disturbances"	604	"DISTINCT PMID"
"CONDITION"	"D008607"	"Intellectual Disability"	189	"DISTINCT PMID"
"CONDITION"	"D008637"	"Mesenchymoma"	32	"DISTINCT PMID"
"CONDITION"	"D008641"	"Mesenteric Vascular Occlusion"	83	"DISTINCT PMID"
"CONDITION"	"D008649"	"Mesonephroma"	10	"DISTINCT PMID"
"CONDITION"	"D008654"	"Mesothelioma"	622	"DISTINCT PMID"
"CONDITION"	"D008659"	"Metabolic Diseases"	578	"DISTINCT PMID"
"CONDITION"	"D008661"	"Metabolism, Inborn Errors"	17	"DISTINCT PMID"
"CONDITION"	"D008679"	"Metaplasia"	245	"DISTINCT PMID"
"CONDITION"	"D008708"	"Methemoglobinemia"	1331	"DISTINCT PMID"
"CONDITION"	"D008796"	"Metrorrhagia"	128	"DISTINCT PMID"
"CONDITION"	"D008844"	"Micrognathism"	38	"DISTINCT PMID"
"CONDITION"	"D008850"	"Microphthalmos"	79	"DISTINCT PMID"
"CONDITION"	"D008944"	"Mitral Valve Insufficiency"	116	"DISTINCT PMID"
"CONDITION"	"D008946"	"Mitral Valve Stenosis"	11	"DISTINCT PMID"
"CONDITION"	"D008992"	"Monkey Diseases"	63	"DISTINCT PMID"
"CONDITION"	"D009008"	"Abnormalities, Severe Teratoid"	11	"DISTINCT PMID"
"CONDITION"	"D009050"	"Fluorosis, Dental"	53	"DISTINCT PMID"
"CONDITION"	"D009059"	"Mouth Diseases"	814	"DISTINCT PMID"
"CONDITION"	"D009062"	"Mouth Neoplasms"	822	"DISTINCT PMID"
"CONDITION"	"D009091"	"Mucormycosis"	20	"DISTINCT PMID"
"CONDITION"	"D009102"	"Multiple Organ Failure"	429	"DISTINCT PMID"
"CONDITION"	"D009103"	"Multiple Sclerosis"	204	"DISTINCT PMID"
"CONDITION"	"D009110"	"Munchausen Syndrome"	11	"DISTINCT PMID"
"CONDITION"	"D009120"	"Muscle Cramp"	216	"DISTINCT PMID"
"CONDITION"	"D009122"	"Muscle Hypertonia"	47	"DISTINCT PMID"
"CONDITION"	"D009123"	"Muscle Hypotonia"	165	"DISTINCT PMID"
"CONDITION"	"D009127"	"Muscle Rigidity"	392	"DISTINCT PMID"
"CONDITION"	"D009128"	"Muscle Spasticity"	102	"DISTINCT PMID"
"CONDITION"	"D009136"	"Muscular Dystrophies"	32	"DISTINCT PMID"
"CONDITION"	"D009137"	"Muscular Dystrophy, Animal"	29	"DISTINCT PMID"
"CONDITION"	"D009155"	"Mutism"	22	"DISTINCT PMID"
"CONDITION"	"D009157"	"Myasthenia Gravis"	349	"DISTINCT PMID"
"CONDITION"	"D009165"	"Mycobacterium Infections, Nontuberculous"	24	"DISTINCT PMID"
"CONDITION"	"D009188"	"Myelitis, Transverse"	34	"DISTINCT PMID"
"CONDITION"	"D009196"	"Myeloproliferative Disorders"	87	"DISTINCT PMID"
"CONDITION"	"D009202"	"Cardiomyopathies"	1996	"DISTINCT PMID"
"CONDITION"	"D009203"	"Myocardial Infarction"	2845	"DISTINCT PMID"
"CONDITION"	"D009207"	"Myoclonus"	824	"DISTINCT PMID"
"CONDITION"	"D009209"	"Myofascial Pain Syndromes"	17	"DISTINCT PMID"
"CONDITION"	"D009220"	"Myositis"	359	"DISTINCT PMID"
"CONDITION"	"D009222"	"Myotonia"	158	"DISTINCT PMID"
"CONDITION"	"D009230"	"Myxedema"	71	"DISTINCT PMID"
"CONDITION"	"D009264"	"Nails, Malformed"	62	"DISTINCT PMID"
"CONDITION"	"D009290"	"Narcolepsy"	76	"DISTINCT PMID"
"CONDITION"	"D009302"	"Nasopharyngeal Diseases"	10	"DISTINCT PMID"
"CONDITION"	"D009303"	"Nasopharyngeal Neoplasms"	102	"DISTINCT PMID"
"CONDITION"	"D009304"	"Nasopharyngitis"	40	"DISTINCT PMID"
"CONDITION"	"D009336"	"Necrosis"	2432	"DISTINCT PMID"
"CONDITION"	"D009357"	"Neonatal Abstinence Syndrome"	19	"DISTINCT PMID"
"CONDITION"	"D009362"	"Neoplasm Metastasis"	18	"DISTINCT PMID"
"CONDITION"	"D009364"	"Neoplasm Recurrence, Local"	156	"DISTINCT PMID"
"CONDITION"	"D009369"	"Neoplasms"	7699	"DISTINCT PMID"
"CONDITION"	"D009372"	"Neoplasms, Connective Tissue"	12	"DISTINCT PMID"
"CONDITION"	"D009373"	"Neoplasms, Germ Cell and Embryonal"	40	"DISTINCT PMID"
"CONDITION"	"D009374"	"Neoplasms, Experimental"	8202	"DISTINCT PMID"
"CONDITION"	"D009375"	"Neoplasms, Glandular and Epithelial"	47	"DISTINCT PMID"
"CONDITION"	"D009376"	"Neoplasms, Hormone-Dependent"	152	"DISTINCT PMID"
"CONDITION"	"D009378"	"Neoplasms, Multiple Primary"	243	"DISTINCT PMID"
"CONDITION"	"D009379"	"Neoplasms, Muscle Tissue"	24	"DISTINCT PMID"
"CONDITION"	"D009380"	"Neoplasms, Nerve Tissue"	55	"DISTINCT PMID"
"CONDITION"	"D009381"	"Neoplasms, Radiation-Induced"	53	"DISTINCT PMID"
"CONDITION"	"D009383"	"Neoplasms, Vascular Tissue"	19	"DISTINCT PMID"
"CONDITION"	"D009389"	"Neovascularization, Pathologic"	469	"DISTINCT PMID"
"CONDITION"	"D009393"	"Nephritis"	361	"DISTINCT PMID"
"CONDITION"	"D009395"	"Nephritis, Interstitial"	1371	"DISTINCT PMID"
"CONDITION"	"D009396"	"Wilms Tumor"	82	"DISTINCT PMID"
"CONDITION"	"D009397"	"Nephrocalcinosis"	231	"DISTINCT PMID"
"CONDITION"	"D009401"	"Nephrosis"	537	"DISTINCT PMID"
"CONDITION"	"D009402"	"Nephrosis, Lipoid"	110	"DISTINCT PMID"
"CONDITION"	"D009408"	"Nerve Compression Syndromes"	57	"DISTINCT PMID"
"CONDITION"	"D009410"	"Nerve Degeneration"	1760	"DISTINCT PMID"
"CONDITION"	"D009423"	"Nervous System Neoplasms"	80	"DISTINCT PMID"
"CONDITION"	"D009436"	"Neural Tube Defects"	485	"DISTINCT PMID"
"CONDITION"	"D009437"	"Neuralgia"	328	"DISTINCT PMID"
"CONDITION"	"D009442"	"Neurilemmoma"	136	"DISTINCT PMID"
"CONDITION"	"D009443"	"Neuritis"	224	"DISTINCT PMID"
"CONDITION"	"D009444"	"Neuritis, Autoimmune, Experimental"	35	"DISTINCT PMID"
"CONDITION"	"D009447"	"Neuroblastoma"	66	"DISTINCT PMID"
"CONDITION"	"D009449"	"Neurocirculatory Asthenia"	14	"DISTINCT PMID"
"CONDITION"	"D009455"	"Neurofibroma"	25	"DISTINCT PMID"
"CONDITION"	"D009461"	"Neurologic Manifestations"	26	"DISTINCT PMID"
"CONDITION"	"D009468"	"Neuromuscular Diseases"	530	"DISTINCT PMID"
"CONDITION"	"D009503"	"Neutropenia"	6295	"DISTINCT PMID"
"CONDITION"	"D009506"	"Nevus"	19	"DISTINCT PMID"
"CONDITION"	"D009668"	"Nose Diseases"	165	"DISTINCT PMID"
"CONDITION"	"D009669"	"Nose Neoplasms"	359	"DISTINCT PMID"
"CONDITION"	"D009748"	"Nutrition Disorders"	68	"DISTINCT PMID"
"CONDITION"	"D009765"	"Obesity"	1663	"DISTINCT PMID"
"CONDITION"	"D009770"	"Obsessive Behavior"	13	"DISTINCT PMID"
"CONDITION"	"D009783"	"Dermatitis, Occupational"	1283	"DISTINCT PMID"
"CONDITION"	"D009784"	"Occupational Diseases"	12381	"DISTINCT PMID"
"CONDITION"	"D009794"	"Ochronosis"	69	"DISTINCT PMID"
"CONDITION"	"D009808"	"Odontogenic Tumors"	22	"DISTINCT PMID"
"CONDITION"	"D009837"	"Oligodendroglioma"	69	"DISTINCT PMID"
"CONDITION"	"D009845"	"Oligospermia"	328	"DISTINCT PMID"
"CONDITION"	"D009846"	"Oliguria"	125	"DISTINCT PMID"
"CONDITION"	"D009877"	"Endophthalmitis"	170	"DISTINCT PMID"
"CONDITION"	"D009886"	"Ophthalmoplegia"	163	"DISTINCT PMID"
"CONDITION"	"D009894"	"Opportunistic Infections"	363	"DISTINCT PMID"
"CONDITION"	"D009916"	"Orbital Diseases"	113	"DISTINCT PMID"
"CONDITION"	"D009959"	"Oropharyngeal Neoplasms"	16	"DISTINCT PMID"
"CONDITION"	"D009999"	"Ossification, Heterotopic"	147	"DISTINCT PMID"
"CONDITION"	"D010000"	"Osteitis"	36	"DISTINCT PMID"
"CONDITION"	"D010003"	"Osteoarthritis"	258	"DISTINCT PMID"
"CONDITION"	"D010005"	"Osteoarthropathy, Secondary Hypertrophic"	19	"DISTINCT PMID"
"CONDITION"	"D010007"	"Osteochondritis"	33	"DISTINCT PMID"
"CONDITION"	"D010009"	"Osteochondrodysplasias"	49	"DISTINCT PMID"
"CONDITION"	"D010016"	"Osteoma"	13	"DISTINCT PMID"
"CONDITION"	"D010018"	"Osteomalacia"	534	"DISTINCT PMID"
"CONDITION"	"D010026"	"Osteosclerosis"	79	"DISTINCT PMID"
"CONDITION"	"D010031"	"Otitis"	35	"DISTINCT PMID"
"CONDITION"	"D010034"	"Otitis Media with Effusion"	33	"DISTINCT PMID"
"CONDITION"	"D010038"	"Otorhinolaryngologic Diseases"	63	"DISTINCT PMID"
"CONDITION"	"D010039"	"Otorhinolaryngologic Neoplasms"	13	"DISTINCT PMID"
"CONDITION"	"D010051"	"Ovarian Neoplasms"	668	"DISTINCT PMID"
"CONDITION"	"D010148"	"Pain, Intractable"	20	"DISTINCT PMID"
"CONDITION"	"D010157"	"Palatal Neoplasms"	27	"DISTINCT PMID"
"CONDITION"	"D010188"	"Exocrine Pancreatic Insufficiency"	17	"DISTINCT PMID"
"CONDITION"	"D010190"	"Pancreatic Neoplasms"	892	"DISTINCT PMID"
"CONDITION"	"D010195"	"Pancreatitis"	3270	"DISTINCT PMID"
"CONDITION"	"D010201"	"Panniculitis, Nodular Nonsuppurative"	19	"DISTINCT PMID"
"CONDITION"	"D010211"	"Papilledema"	218	"DISTINCT PMID"
"CONDITION"	"D010212"	"Papilloma"	1577	"DISTINCT PMID"
"CONDITION"	"D010241"	"Parakeratosis"	18	"DISTINCT PMID"
"CONDITION"	"D010244"	"Bulbar Palsy, Progressive"	15	"DISTINCT PMID"
"CONDITION"	"D010254"	"Paranasal Sinus Diseases"	14	"DISTINCT PMID"
"CONDITION"	"D010257"	"Paraneoplastic Syndromes"	27	"DISTINCT PMID"
"CONDITION"	"D010258"	"Paranoid Behavior"	17	"DISTINCT PMID"
"CONDITION"	"D010259"	"Paranoid Disorders"	265	"DISTINCT PMID"
"CONDITION"	"D010265"	"Paraproteinemias"	43	"DISTINCT PMID"
"CONDITION"	"D010282"	"Parathyroid Neoplasms"	22	"DISTINCT PMID"
"CONDITION"	"D010291"	"Paresis"	130	"DISTINCT PMID"
"CONDITION"	"D010304"	"Paronychia"	64	"DISTINCT PMID"
"CONDITION"	"D010305"	"Parotid Diseases"	31	"DISTINCT PMID"
"CONDITION"	"D010307"	"Parotid Neoplasms"	13	"DISTINCT PMID"
"CONDITION"	"D010309"	"Parotitis"	81	"DISTINCT PMID"
"CONDITION"	"D010381"	"Pelger-Huet Anomaly"	17	"DISTINCT PMID"
"CONDITION"	"D010382"	"Peliosis Hepatis"	67	"DISTINCT PMID"
"CONDITION"	"D010383"	"Pellagra"	52	"DISTINCT PMID"
"CONDITION"	"D010386"	"Pelvic Neoplasms"	12	"DISTINCT PMID"
"CONDITION"	"D010412"	"Penile Neoplasms"	23	"DISTINCT PMID"
"CONDITION"	"D010437"	"Peptic Ulcer"	1622	"DISTINCT PMID"
"CONDITION"	"D010438"	"Peptic Ulcer Hemorrhage"	362	"DISTINCT PMID"
"CONDITION"	"D010439"	"Peptic Ulcer Perforation"	171	"DISTINCT PMID"
"CONDITION"	"D010468"	"Perceptual Disorders"	165	"DISTINCT PMID"
"CONDITION"	"D010485"	"Periapical Periodontitis"	21	"DISTINCT PMID"
"CONDITION"	"D010489"	"Periarthritis"	14	"DISTINCT PMID"
"CONDITION"	"D010490"	"Pericardial Effusion"	190	"DISTINCT PMID"
"CONDITION"	"D010494"	"Pericarditis, Constrictive"	28	"DISTINCT PMID"
"CONDITION"	"D010518"	"Periodontitis"	116	"DISTINCT PMID"
"CONDITION"	"D010522"	"Periostitis"	50	"DISTINCT PMID"
"CONDITION"	"D010523"	"Peripheral Nervous System Diseases"	3509	"DISTINCT PMID"
"CONDITION"	"D010524"	"Peripheral Nervous System Neoplasms"	105	"DISTINCT PMID"
"CONDITION"	"D010534"	"Peritoneal Neoplasms"	151	"DISTINCT PMID"
"CONDITION"	"D010591"	"Phantom Limb"	10	"DISTINCT PMID"
"CONDITION"	"D010610"	"Pharyngeal Neoplasms"	58	"DISTINCT PMID"
"CONDITION"	"D010612"	"Pharyngitis"	123	"DISTINCT PMID"
"CONDITION"	"D010661"	"Phenylketonurias"	92	"DISTINCT PMID"
"CONDITION"	"D010673"	"Pheochromocytoma"	48	"DISTINCT PMID"
"CONDITION"	"D010689"	"Phlebitis"	249	"DISTINCT PMID"
"CONDITION"	"D010787"	"Photosensitivity Disorders"	1509	"DISTINCT PMID"
"CONDITION"	"D010842"	"Pica"	50	"DISTINCT PMID"
"CONDITION"	"D010899"	"Pituitary Apoplexy"	42	"DISTINCT PMID"
"CONDITION"	"D010911"	"Pituitary Neoplasms"	393	"DISTINCT PMID"
"CONDITION"	"D010915"	"Pityriasis"	15	"DISTINCT PMID"
"CONDITION"	"D010935"	"Plant Diseases"	58	"DISTINCT PMID"
"CONDITION"	"D010941"	"Plant Tumors"	21	"DISTINCT PMID"
"CONDITION"	"D010995"	"Pleural Diseases"	160	"DISTINCT PMID"
"CONDITION"	"D010997"	"Pleural Neoplasms"	234	"DISTINCT PMID"
"CONDITION"	"D011006"	"Pneumatosis Cystoides Intestinalis"	82	"DISTINCT PMID"
"CONDITION"	"D011007"	"Pneumocephalus"	16	"DISTINCT PMID"
"CONDITION"	"D011015"	"Pneumonia, Aspiration"	277	"DISTINCT PMID"
"CONDITION"	"D011016"	"Pneumonia, Atypical Interstitial, of Cattle"	11	"DISTINCT PMID"
"CONDITION"	"D011017"	"Pneumonia, Lipid"	104	"DISTINCT PMID"
"CONDITION"	"D011018"	"Pneumonia, Pneumococcal"	11	"DISTINCT PMID"
"CONDITION"	"D011020"	"Pneumonia, Pneumocystis"	117	"DISTINCT PMID"
"CONDITION"	"D011027"	"Pneumoperitoneum"	31	"DISTINCT PMID"
"CONDITION"	"D011128"	"Polyradiculopathy"	57	"DISTINCT PMID"
"CONDITION"	"D011129"	"Polyradiculoneuropathy"	129	"DISTINCT PMID"
"CONDITION"	"D011164"	"Porphyrias"	795	"DISTINCT PMID"
"CONDITION"	"D011191"	"Potassium Deficiency"	95	"DISTINCT PMID"
"CONDITION"	"D011201"	"Poultry Diseases"	789	"DISTINCT PMID"
"CONDITION"	"D011225"	"Pre-Eclampsia"	147	"DISTINCT PMID"
"CONDITION"	"D011230"	"Precancerous Conditions"	2275	"DISTINCT PMID"
"CONDITION"	"D011236"	"Prediabetic State"	43	"DISTINCT PMID"
"CONDITION"	"D011248"	"Pregnancy Complications"	1383	"DISTINCT PMID"
"CONDITION"	"D011249"	"Pregnancy Complications, Cardiovascular"	150	"DISTINCT PMID"
"CONDITION"	"D011250"	"Pregnancy Complications, Hematologic"	69	"DISTINCT PMID"
"CONDITION"	"D011251"	"Pregnancy Complications, Infectious"	18	"DISTINCT PMID"
"CONDITION"	"D011252"	"Pregnancy Complications, Neoplastic"	28	"DISTINCT PMID"
"CONDITION"	"D011254"	"Pregnancy in Diabetics"	24	"DISTINCT PMID"
"CONDITION"	"D011289"	"Preleukemia"	56	"DISTINCT PMID"
"CONDITION"	"D011293"	"Premenstrual Syndrome"	34	"DISTINCT PMID"
"CONDITION"	"D011297"	"Prenatal Exposure Delayed Effects"	1836	"DISTINCT PMID"
"CONDITION"	"D011349"	"Proctitis"	58	"DISTINCT PMID"
"CONDITION"	"D011350"	"Proctocolitis"	27	"DISTINCT PMID"
"CONDITION"	"D011371"	"Progeria"	15	"DISTINCT PMID"
"CONDITION"	"D011470"	"Prostatic Hyperplasia"	202	"DISTINCT PMID"
"CONDITION"	"D011471"	"Prostatic Neoplasms"	603	"DISTINCT PMID"
"CONDITION"	"D011504"	"Protein-Losing Enteropathies"	23	"DISTINCT PMID"
"CONDITION"	"D011537"	"Pruritus"	1687	"DISTINCT PMID"
"CONDITION"	"D011555"	"Pseudopregnancy"	71	"DISTINCT PMID"
"CONDITION"	"D011561"	"Pseudoxanthoma Elasticum"	18	"DISTINCT PMID"
"CONDITION"	"D011596"	"Psychomotor Disorders"	342	"DISTINCT PMID"
"CONDITION"	"D011628"	"Puberty, Delayed"	28	"DISTINCT PMID"
"CONDITION"	"D011629"	"Puberty, Precocious"	120	"DISTINCT PMID"
"CONDITION"	"D011644"	"Puerperal Disorders"	183	"DISTINCT PMID"
"CONDITION"	"D011654"	"Pulmonary Edema"	2626	"DISTINCT PMID"
"CONDITION"	"D011668"	"Pulmonary Veno-Occlusive Disease"	16	"DISTINCT PMID"
"CONDITION"	"D011693"	"Purpura"	354	"DISTINCT PMID"
"CONDITION"	"D011696"	"Purpura, Thrombocytopenic"	240	"DISTINCT PMID"
"CONDITION"	"D011697"	"Purpura, Thrombotic Thrombocytopenic"	243	"DISTINCT PMID"
"CONDITION"	"D011704"	"Pyelonephritis"	83	"DISTINCT PMID"
"CONDITION"	"D011707"	"Pyloric Stenosis"	104	"DISTINCT PMID"
"CONDITION"	"D011776"	"Pyuria"	11	"DISTINCT PMID"
"CONDITION"	"D011832"	"Radiation Injuries"	48	"DISTINCT PMID"
"CONDITION"	"D011833"	"Radiation Injuries, Experimental"	12	"DISTINCT PMID"
"CONDITION"	"D011843"	"Radiculopathy"	40	"DISTINCT PMID"
"CONDITION"	"D011855"	"Radiodermatitis"	53	"DISTINCT PMID"
"CONDITION"	"D012002"	"Rectal Diseases"	138	"DISTINCT PMID"
"CONDITION"	"D012004"	"Rectal Neoplasms"	166	"DISTINCT PMID"
"CONDITION"	"D012006"	"Rectovaginal Fistula"	16	"DISTINCT PMID"
"CONDITION"	"D012019"	"Reflex Sympathetic Dystrophy"	63	"DISTINCT PMID"
"CONDITION"	"D012078"	"Renal Artery Obstruction"	69	"DISTINCT PMID"
"CONDITION"	"D012130"	"Respiratory Hypersensitivity"	712	"DISTINCT PMID"
"CONDITION"	"D012131"	"Respiratory Insufficiency"	2097	"DISTINCT PMID"
"CONDITION"	"D012133"	"Respiratory Paralysis"	161	"DISTINCT PMID"
"CONDITION"	"D012140"	"Respiratory Tract Diseases"	1519	"DISTINCT PMID"
"CONDITION"	"D012141"	"Respiratory Tract Infections"	146	"DISTINCT PMID"
"CONDITION"	"D012142"	"Respiratory Tract Neoplasms"	335	"DISTINCT PMID"
"CONDITION"	"D012162"	"Retinal Degeneration"	360	"DISTINCT PMID"
"CONDITION"	"D012167"	"Retinal Perforations"	77	"DISTINCT PMID"
"CONDITION"	"D012170"	"Retinal Vein Occlusion"	103	"DISTINCT PMID"
"CONDITION"	"D012173"	"Retinitis"	140	"DISTINCT PMID"
"CONDITION"	"D012174"	"Retinitis Pigmentosa"	57	"DISTINCT PMID"
"CONDITION"	"D012175"	"Retinoblastoma"	10	"DISTINCT PMID"
"CONDITION"	"D012183"	"Retrograde Degeneration"	12	"DISTINCT PMID"
"CONDITION"	"D012185"	"Retroperitoneal Fibrosis"	170	"DISTINCT PMID"
"CONDITION"	"D012186"	"Retroperitoneal Neoplasms"	16	"DISTINCT PMID"
"CONDITION"	"D012202"	"Reye Syndrome"	276	"DISTINCT PMID"
"CONDITION"	"D012208"	"Rhabdomyosarcoma"	147	"DISTINCT PMID"
"CONDITION"	"D012220"	"Rhinitis"	429	"DISTINCT PMID"
"CONDITION"	"D012221"	"Rhinitis, Allergic, Perennial"	143	"DISTINCT PMID"
"CONDITION"	"D012222"	"Rhinitis, Atrophic"	11	"DISTINCT PMID"
"CONDITION"	"D012279"	"Rickets"	148	"DISTINCT PMID"
"CONDITION"	"D012376"	"Rodent Diseases"	180	"DISTINCT PMID"
"CONDITION"	"D012391"	"Root Resorption"	45	"DISTINCT PMID"
"CONDITION"	"D012421"	"Rupture"	78	"DISTINCT PMID"
"CONDITION"	"D012422"	"Rupture, Spontaneous"	86	"DISTINCT PMID"
"CONDITION"	"D012468"	"Salivary Gland Neoplasms"	78	"DISTINCT PMID"
"CONDITION"	"D012509"	"Sarcoma"	453	"DISTINCT PMID"
"CONDITION"	"D012513"	"Sarcoma, Experimental"	1286	"DISTINCT PMID"
"CONDITION"	"D012516"	"Osteosarcoma"	138	"DISTINCT PMID"
"CONDITION"	"D012532"	"Scabies"	13	"DISTINCT PMID"
"CONDITION"	"D012536"	"Scalp Dermatoses"	136	"DISTINCT PMID"
"CONDITION"	"D012559"	"Schizophrenia"	673	"DISTINCT PMID"
"CONDITION"	"D012598"	"Sclerosis"	85	"DISTINCT PMID"
"CONDITION"	"D012607"	"Scotoma"	122	"DISTINCT PMID"
"CONDITION"	"D012626"	"Sebaceous Gland Neoplasms"	37	"DISTINCT PMID"
"CONDITION"	"D012652"	"Self Mutilation"	58	"DISTINCT PMID"
"CONDITION"	"D012678"	"Sensation Disorders"	258	"DISTINCT PMID"
"CONDITION"	"D012700"	"Serositis"	33	"DISTINCT PMID"
"CONDITION"	"D012707"	"Sertoli Cell Tumor"	12	"DISTINCT PMID"
"CONDITION"	"D012713"	"Serum Sickness"	219	"DISTINCT PMID"
"CONDITION"	"D012729"	"Sex Chromosome Aberrations"	21	"DISTINCT PMID"
"CONDITION"	"D012734"	"Disorders of Sex Development"	274	"DISTINCT PMID"
"CONDITION"	"D012735"	"Sexual Dysfunction, Physiological"	767	"DISTINCT PMID"
"CONDITION"	"D012757"	"Sheep Diseases"	559	"DISTINCT PMID"
"CONDITION"	"D012771"	"Shock, Hemorrhagic"	50	"DISTINCT PMID"
"CONDITION"	"D012790"	"Shwartzman Phenomenon"	90	"DISTINCT PMID"
"CONDITION"	"D012798"	"Sialorrhea"	162	"DISTINCT PMID"
"CONDITION"	"D012806"	"Siderosis"	22	"DISTINCT PMID"
"CONDITION"	"D012810"	"Sigmoid Diseases"	38	"DISTINCT PMID"
"CONDITION"	"D012829"	"Silicosis"	35	"DISTINCT PMID"
"CONDITION"	"D012848"	"Sinoatrial Block"	58	"DISTINCT PMID"
"CONDITION"	"D012851"	"Sinus Thrombosis, Intracranial"	103	"DISTINCT PMID"
"CONDITION"	"D012852"	"Sinusitis"	99	"DISTINCT PMID"
"CONDITION"	"D012872"	"Skin Diseases, Vesiculobullous"	594	"DISTINCT PMID"
"CONDITION"	"D012874"	"Skin Diseases, Infectious"	28	"DISTINCT PMID"
"CONDITION"	"D012877"	"Skin Manifestations"	12	"DISTINCT PMID"
"CONDITION"	"D012878"	"Skin Neoplasms"	4618	"DISTINCT PMID"
"CONDITION"	"D012883"	"Skin Ulcer"	541	"DISTINCT PMID"
"CONDITION"	"D012888"	"Skull Neoplasms"	10	"DISTINCT PMID"
"CONDITION"	"D012890"	"Sleep"	21	"DISTINCT PMID"
"CONDITION"	"D012893"	"Sleep Wake Disorders"	806	"DISTINCT PMID"
"CONDITION"	"D012913"	"Snoring"	10	"DISTINCT PMID"
"CONDITION"	"D012920"	"Social Behavior Disorders"	56	"DISTINCT PMID"
"CONDITION"	"D012983"	"Soft Tissue Neoplasms"	157	"DISTINCT PMID"
"CONDITION"	"D013064"	"Speech Disorders"	144	"DISTINCT PMID"
"CONDITION"	"D013120"	"Spinal Cord Neoplasms"	100	"DISTINCT PMID"
